Name;SKU;Barcodes;Price;Stock;Category;Laboratory;ActiveIngredients;Bioequivalent;Description;ISP_Code;TherapeuticAction;Units;Concentration;PrescriptionType
PEPSODENT 3X2 TRIPLE+ CREM DENT FDI 90G;;7805000172497;4000;100;;;;false;;;;;;
PEPSODENT CEPILLO DENTAL SUAVE;;7805000323165;1000;100;;;;false;;;;;;
PEPSODENT EXTRA WHITENING 90G;;7805000180874;1500;100;;;;false;;;;;;
PEPSODENT PASTA DENTAL DIENTES FUERTES TRIPLE X90G UNILEVER;;7891150094802;1500;100;;;;false;;;;;;
PEPSODENT TRIPLE + PASTA DENTAL CON FLUOR 90G UNILEVER;;6902088603828,7891150090231;1500;100;;;;false;;;;;;
PEPSODENT XTRA WHITENING PASTA DENTAL 90G -58ML X3 UNILEVER;;7805000180898;3000;100;;;;false;;;;;;
PERA DE GOMA N-12;;7806130200166;5000;100;;;;false;;;;;;
PERA DE GOMA N-8;;7806130200142;3000;100;;;;false;;;;;;
PERBOROL SOL.200ML.;;7804972613113;3500;100;;;;false;;;;;;
PERENTERYL CAPS 250MG;51779;76125512861669;10000;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PERENTERYL PED 250MG10;51780;76125537567713;10000;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PERFUME AGUA BRAVA PUIG 200 ML HOMBRE;;8411061401200;18000;100;;;;false;;;;;;
PERFUME DIAVOLO ANTONIO BANDERAS 200ML;;8411061849361841106184936;23000;100;;;;false;;;;;;
PERFUME DIAVOLO ANTONIO BANDERAS 50ML;;8411061849378;14000;100;;;;false;;;;;;
PERFUME MILLIONAIRE TITANIUM INTENSE 100ML;;7804902042785;14000;100;;;;false;;;;;;
PERIO AID CLORHEXIDINA 0.05% 500ML LAB. DENTAID;;8427426041820;8000;100;;;;false;;;;;;
PERIO AID CLORHEXIDINA 0.12% 500ML LAB. DENTAID;;8427426041851;8000;100;;;;false;;;;;;
PERIOD AID DIGLUCONATO DE CLORHEXIDINA + CLORURO DE CETILPIRIDINO 0.12G + 0.05G 150ML LAB. DENTAID;;8427426041844;6500;100;;;;false;;;;;;
PERIOD AID MANTENIMIENTO 150ML ENJUAGUE BUCAL CLORHEXIDINA 005 DENTAID;;8427426041813;5500;100;;;;false;;;;;;
PERLARM O9+6;51784;76157385373273;4000;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PERMANGANATO .POTASIO 1G;;7805357001358;500;100;;;;false;;;;;;
PERTIUM NEBIVOLOL 5MG X30COMP LAB. SAVAL;;7800060153776;8000;100;;;;false;;;;;;
PERTUSSIN ANTITUSIVO GOTAS ORALES X30ML KNOP;51787;2000341113511;5000;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PETALOS DESMAQUILLADORES 80UND;;7003260006464;1000;100;;;;false;;;;;;
PETALOS DESMAQUILLANTE 80UNI.;51791;7805633025566;1500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PETALOS DESMAQUILLANTES BEAUTY;;7805633025559;1000;100;;;;false;;;;;;
PETALOS DESMAQUILLANTES X2 SPRING NATURAL;;000002593654;2000;100;;;;false;;;;;;
PETRI ENCRESP PESTAÑA;;7804907916425;3500;100;;;;false;;;;;;
PETRIZZIO  SPRAY PROTECTOR SOLAR;51797;7804907962705;5000;100;OTROS;BEIERSDORF;VASELINA LIQUIDA;false;;;SIN ASIGNACION;;FRASCOS;
PETRIZZIO ACIDO HIALUROLICO 1.5%;;7804907980235;10000;100;;;;false;;;;;;
PETRIZZIO CREMA HYALURONICO EFFECTO DIA + NOCHE;;7804907875258;13000;100;;;;false;;;;;;
PETRIZZIO HIDRA SHOCK PLUS CON VIT B3 28ML;;7804907961272;8500;100;;;;false;;;;;;
PETRIZZIO OLEO ANTIFRIZZ ACEITE DE ARGAN 100 ML. LAB . PETRIZZIO;;7804907924727;4000;100;;;;false;;;;;;
PETRIZZIO OLEO REPARADOR ACEITE COCO 100 ML. LAB. PETRIZZIO;;7804907938823;5000;100;;;;false;;;;;;
PETRIZZIO TOALLAS DESMAQUILLANTES LAB. PETRIZZIO;;7804907971059;2000;100;;;;false;;;;;;
PETRIZZIO TOALLITAS DESMAQUILLANTES ROSAS X25UNIDADES LAB PETRIZZIO;;7804907971042;2000;100;;;;false;;;;;;
PETRIZZIO VACATION MODE ON 200ML;51800;7804907995598;7500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PFIFFERY ADHESIVO PESTANAS CLEAR TONE 5 GR PFIFFERY;;7708089795185;2500;100;;;;false;;;;;;
PFIFFERY ADHESIVO PESTANAS WATERPROOF DARK TONE 7 GRS PFIFFERY;;7709099637762;2500;100;;;;false;;;;;;
PFIFFERY ADHESIVO PESTANAS WHITE TONE 5 GRS PFIFFERY;51803;7708089795215;2500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PFIFFERY PEINE ANTIESTATICA CARBON 1 UND. LAB. GENESIS;;7709990734966;2500;100;;;;false;;;;;;
PFIFFERY PEINE MULTIUSOS CURLING HAIR 1 UND. LAB. GENESIS;;7709990925937;1500;100;;;;false;;;;;;
PFIFFERY SET APLICADORES DE SOMBRAS 12 UND. PFIFFERY;;75613042780735;1000;100;;;;false;;;;;;
PHARMATON VITALITY VITAMINAS+MINERALES A BASE DE PANAX GINSENG. X30COMP. SANOFI;;3664798041521;7500;100;;;;false;;;;;;
PHB ORTHODONTIC CEP DENT DENT 1UNI;;8427426020351;4000;100;;;;false;;;;;;
PHB SUPER 6 CEPILLO SENSIBLE 1UNI;;8437002591663;4000;100;;;;false;;;;;;
PHB SUPER 8 CEPILLO MEDIO 1UNI;;8427426020054;3500;100;;;;false;;;;;;
PHILIPS AVENT BIBERON DE VIDRIO X240ML 8OZ;;8720689006996;17500;100;;;;false;;;;;;
PHILIPS AVENT CHUPETE ULTRA AIR NIGHTTIME 0-6m STAR;;8720689012843;12500;100;;;;false;;;;;;
PHILLIPS PASTILLAS;;78018686;1500;100;;;;false;;;;;;
PIASCLEDINE 30CAPS MEGALABS;51810;7730969308864;33000;100;OTROS;PHARMA INVESTI;;false;;;ANTIARTRITICO/ANTIARTROSICO;;;
PIASCLEDINE ACEITE DE PERSEA GRATISSIMA + GLYCINE MAX 100MG + 200MG X30CAPS LAB. MEGALAB;;7460536556557;33000;100;;;;false;;;;;;
PICOLINATO DE CROMO CAPSULAS X 30 FRASCO;51813;7803504001565;6500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PIEDRA POMEZ TRIM;;71603004535;2000;100;;;;false;;;;;;
PIELARMINA;;7804907971080;5500;100;;;;false;;;;;;
PIELARMINA BODY COLAGENO CREMA CORPORAL X350ML;;7804907969285;3000;100;;;;false;;;;;;
PIELARMINA BODY KARITE MILK LOCION CORPORAL X350ML;;7804907978805;4500;100;;;;false;;;;;;
PIELARMINA CASTAÑA;;7804907928343;3000;100;;;;false;;;;;;
PIELARMINA CLINICAL BODY UREA 10 CREMA CORPORAL X350ML PETRIZZIO;;7804907924543;5000;100;;;;false;;;;;;
PIELARMINA CLINICAL MANOS DIABEDERM UREA 10 KARITE Y GLICERINA X70G PETRIZZIO;;7804907988996;2500;100;;;;false;;;;;;
PIELARMINA CREMA HIDRATANTE PARA MANOS 67GR;;7804907756502;1000;100;;;;false;;;;;;
PIELARMINA CREMAPARA MANOS CLASICA REPARACION INTENSA X60G PETRIZZIO;;7804907099012;1500;100;;;;false;;;;;;
PIGEON ASPIRADOR NASAL CON CAJA 0+ MES BEST HOUSE;;4902508105606;9000;100;;;;false;;;;;;
PIGEON MAM NIÑA 240ML;;11111111111;15000;100;;;;false;;;;;;
PIGEON PROTECTOR DE PEZON SILICONA 1 UND. 13 MM. BEST HOUSE;;4902508168960;8000;100;;;;false;;;;;;
PIGEON SOF TOUCH  PERISTALTIC PLUS  330ML +6M;;4902508262064;11000;100;;;;false;;;;;;
PIGEON SOFTOUCH 1+ REP. X2 -80827- - Farmacia Elias;51820;4902508808279;7000;100;OTROS;PIGEON;;false;;;SIN ASIGNACION;;;
PIGEON SOFTOUCH ANTICOLICO 240ML 3M+;;4902508809009;15000;100;;;;false;;;;;;
PILOCARPINA CLORHIDRATO SAVAL 40MG X10ML LAB. SAVAL;;7800060003194;15000;100;;;;false;;;;;;
PINO SILVESTRE DESODORANTE ORIGINAL 300ML;;679602231831;4500;100;;;;false;;;;;;
PINZA DE CEJAS PUNTA RECTA;;75613042445261;1500;100;;;;false;;;;;;
PINZA DEPILATORIA PFIFFERY PRO STAINLESS STEEL;;7708428736305;1500;100;;;;false;;;;;;
PINZAS DE PUNTA OBLICUA Y RECTA TRIM;;71603005440;3000;100;;;;false;;;;;;
PINZAS KIRAKIRA 500 C/U;;6922331000334;500;100;;;;false;;;;;;
PIRETANYL METAMIZOL SODICO + CAFEINA + CLORFENAMINA 322MG + 25MG + 2MG X20COMP LAB. PASTEUR;;7800068014048;2000;100;;;;false;;;;;;
PIRONA FLU FORTE IBUPROFENO 400MGPSEUDOFEDRINA 60MG X12COMP BAGO;;7800028002764;6000;100;;;;false;;;;;;
PIRONAL FORTE IBUPROFENO 200MG X100ML LAB. BAGO;;7800028000081;10000;100;;;;false;;;;;;
PLACA MANDIBULAR ANTI-BRUXISMO 1UN DRIMWELL;;7809601104567;16000;100;;;;false;;;;;;
PLAIS EDP VA HOT BLACK 80ML;;7804907815629;6220;100;;;;false;;;;;;
PLAISANCE EDP HOT HAPPY X80ML;;7804907992160;11000;100;;;;false;;;;;;
PLAISANCE HOT IN GOLD X80ML;;7804907915787;12000;100;;;;false;;;;;;
PLAISANCE HOT PHORIA PEACE;;7804907992177;12000;100;;;;false;;;;;;
PLAISANCE HOT SENSATION;;7804907810471;9500;100;;;;false;;;;;;
PLAISANCE HOT SEXY;;7804907875425;9500;100;;;;false;;;;;;
PLENITUD MIMI APOSITO X40;;7806550002487;5500;100;;;;false;;;;;;
PLURIAMIN DOXILAMINA SUCCINATO 10MGPIRIDOXINA CLORHIDRATO 10MG 30COMP. ABBOTT;;7800026124598;18000;100;;;;false;;;;;;
PLUSTER MOMETASONA FUROATO 50MCG 120 DOSIS LAB. DEUTCHE;;7795380002388;7000;100;;;;false;;;;;;
POEM FEM NOMEGESTROL ACETATO 2.5MG X28COMP;;7800020187933;22000;100;;;;false;;;;;;
POLIVIDONA YODADA 10 10. SOL.;;7800044002014;1500;100;;;;false;;;;;;
POLIXINA B 0.2BACITRICINA 0.8 15G. UNGUENTO;;7800060011205;6500;100;;;;false;;;;;;
POMADA ALCANFORADA ALCANFOR 10G 25G LAB. VALMA;;7800044000454;1800;100;;;;false;;;;;;
POMADA DEL PANAL REGENERADORA ISDIN BABY NATURALS 100ML;51828;8429420181069;16000;100;OTROS;ISDIN;;false;;;REGENERADOR TEJIDO;;;
POMADA DEL PANAL REGENERADORA ISDIN X50ML;51829;8429420181076;10000;100;OTROS;ISDIN;ANAMIRTA COCCULUSD4 210 MG,CONIUM MACULATUMD3 30 MG,AMBRA GRISEA D6 30 MG,PETROLEUMRECTIFICATUM D8 30 MG;false;;;REGENERADOR TEJIDO;;;
POMADA SALICILADA 25G POMADA SALICILADA L VALMA;;7800044000119;1500;100;;;;false;;;;;;
POMADA VITAMINICA REPARADORA VITAPOVIN 10G;;7800004004805;1500;100;;;;false;;;;;;
POWER SHOT;;7805633015925;1000;100;;;;false;;;;;;
POWER SHOT ENERGETICO SABOR LIMON SIN AZUCAR X60ML;;7805633015918;1000;100;;;;false;;;;;;
POWER SHOT SABOR NARANJA X60ML;;7805633015949;1000;100;;;;false;;;;;;
PRAMIPEXOL DICLORHIDRATO MONOHIDRATO 1MG;;7804620833313;12000;100;;;;false;;;;;;
PRAYANOL AMANTADINA 100MG;;7800038000125;12000;100;;;;false;;;;;;
PRECTEC FILM I V 5X6 CANULA;;8000246014665;500;100;;;;false;;;;;;
PREDNISOLONA ACETATO 1 5ML;;803878031868;5000;100;;;;false;;;;;;
PREDNISOLONA ACETATO 10MG X5ML LAB. HOSPIFARMA;51834;7804640562248;5000;100;FARMACIA;HOSPIFARMA;PREDNISOLONA ACETATO 1 %;false;;F-22116/15;CORTICOTERAPIA OFTALMICA;5;MILILITROS;RECETA RETENIDA
PREDNISONA 20 COMP. 20 MG. PASTEURNEW;51835;7800068032738;2000;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PREDNISONA 20MG X20COMP HOSPIFARMA B;;7804640562033;1500;100;;;;false;;;;;;
PREDNISONA 5MG 20COMP LCH;;7800007125057;500;100;;;;false;;;;;;
PREDUAL. PAMABRON + MEPIRAMINA + PARACETAMOL 25MG + 15MG + 500MG X10COMP LAB. MAVER;;7800004004980;1500;100;;;;false;;;;;;
PREFACE  GUANTE MITON N.54  1 UND. LAB. PREFACE;;7804969800557;4760;100;;;;false;;;;;;
PREFACE ABLANDADOR DE CANAS UNISEX X60ML LAB. D ALBERTO;51839;7804969351493;2500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PREFACE CEPILLO CAREY CON MANGO GRUESO N-43 1 UND. LAB. ALBERT LORENZ;;7804969800441;7200;100;;;;false;;;;;;
PREFACE CEPILLO LIMPIEZA DE UNAS N. 48 1 UND. LAB. PREFACE;;7804969800496;2000;100;;;;false;;;;;;
PREFACE CORTAUNAS N.13 PEQUEÑOS 1 UND. LAB. PREFACE;;7804969800182;1000;100;;;;false;;;;;;
PREFACE CREMA NATURAL PEPINO SOFT X60ML;;75613075662204;5000;100;;;;false;;;;;;
PREFACE DESODORANTE SPRAY ACCION COBRE 145ML LAB. D ALBERT;;7804969116047;6500;100;;;;false;;;;;;
PREFACE ENCRESPADOR DE PESTAÑAS 1 UND. LAB. ALBERT LORENZ;;7804969800137;3000;100;;;;false;;;;;;
PREFACE ESCOFINA PIES N.2 1 UND. LAB. D ALBERT LORENZ;;4026449555020;4500;100;;;;false;;;;;;
PREFACE ESPEJO DE CARTERA N.61 1 UND. LAB. PREFACE;;7804969800625;4500;100;;;;false;;;;;;
PREFACE ESPONJA POMEZ N. 8 1 UND. LAB. ALBERT LORENZ;;4026449005709;3000;100;;;;false;;;;;;
PREFACE ESPONJADE BAÑO COLGANTE HILO N-56 1 UND. ALBERT LORENZ;;7804969800571;2000;100;;;;false;;;;;;
PREFACE PEINE METAL PEDICULOSIS N.69 1 UND. LAB. ALBERT LORENZ;;7804969800700;10000;100;;;;false;;;;;;
PREFACE PEINETA CAREY TENEDOR N-24 1 UND. ALBERT LORENZ;;7804969800250;2000;100;;;;false;;;;;;
PREFACE PEINETA DESENREDANTE N-49 1 UND. LAB. DALBERT LORENZ;;7804969800502;2500;100;;;;false;;;;;;
PREFACE PINZA DORADA N.7 1 UND. LAB. PREFACE;;4026449100145;3500;100;;;;false;;;;;;
PREFACE POLVO DECOLORANTE CAPILAR X30G LAB. D ALBERTO;;7804969351639;1500;100;;;;false;;;;;;
PREFACE SHAMPOO CABELLOS CANOS PREFACE 400ML;;7804969128316;8000;100;;;;false;;;;;;
PREFACE TALCO PARA PIES CON OXIDO DE ZINC Y MENTOL 200G LAB. D ALBERT;;7804969129207;3500;100;;;;false;;;;;;
PREGABALINA 150 MG. 40 COMP. BAGO;;7800028003419;19000;100;;;;false;;;;;;
PREGABALINA 150MG 30CAP HETERO B;51858;8903726249314;4500;100;OTROS;SIN ASIGNACION;;false;;;ANTICONVULSIONANTE;;CAPSULAS;
PREGABALINA 75MG 30CAP HETERO B;51859;8903726250389;3000;100;OTROS;SEVEN PHARMA;;false;;;ANTICONVULSIONANTE;;;
PREMIUM MULTI CARE PAD PETALOS DESMAQUILLADORES 50UND. HEXO;51863;256645882253;1000;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PRENDEDOR PARA CHUPETE BUBU;;7805633013785;2500;100;;;;false;;;;;;
PRESERVATIVO CON SABORES. 3 UNIDADES.;;7804918403112;2500;100;;;;false;;;;;;
PRESERVATIVO DUREX EXTRA SEGURO;;7501159033442;3000;100;;;;false;;;;;;
PRESERVATIVO LIFESTYLES PACK 3 PRESERVATIVOS VIBRA-REBBED;;7804918450024;2000;100;;;;false;;;;;;
PRESERVATIVOS EXTRA LUBRICADOS SIN LATEX 3 UN SKYN;;7804918402405;3500;100;;;;false;;;;;;
PRESERVATIVOS LIFESTYLES 12 UNIDADES;;7804918450161;5000;100;;;;false;;;;;;
PRESERVATIVOS LIFESTYLES STUDDED ROUGH RIDER 12 UNIDADES;;7804918450178;5000;100;;;;false;;;;;;
PRESERVATIVOS LIFESTYLES ULTRASENCIBLE NUDA x3;;7804918450017;2000;100;;;;false;;;;;;
PRESERVATIVOS SKY X6UND;;7804918401842;6000;100;;;;false;;;;;;
PRESERVATIVOS SKYN INTENSE FEEL 3UN. SIN LATEX;;7804918402450;5250;100;;;;false;;;;;;
PRESTAT PREGABALINA 50MG x40COMP. BAGO B;;7800028003495;10000;100;;;;false;;;;;;
PRESTAT PREGABALINA 75 MG. 40 COMP. BAGO;;7800028002863;14000;100;;;;false;;;;;;
PRESTOBARBA 2 ULTRAGRIP GILLETTE 1UND;51865;7500435154420;1000;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PRESTOBARBA DESECHABLE MAQUINA 3H VARON;51866;7500435172837;1500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PRESTOBARBA HOMBRE. GILLETTE 3;;7702018880409;1500;100;;;;false;;;;;;
PRESTOBARBA QUATRO TITANIUM PIEL NORMAL. SCHICK;;4891228530136;1500;100;;;;false;;;;;;
PRESTOBARBA SCHICK XTREME 3 SENSIBLE;;7591066701015;1000;100;;;;false;;;;;;
PRETRIZZIO SKIN CARE  50G HIDRASHOCK;;7804907985322;3500;100;;;;false;;;;;;
PREVENTOR;51868;5411834923451;4500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PREVENTOR 3 UN;51869;5411834423456;1500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PREVENTOR PRESERV RIBB X12;51870;5411834087627;4500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PREVENTOR PRESERVATIVO CLASSIC X12UND;51871;5411834091228;4000;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PREVENTOR PRESERVATIVO X3;51872;5411834500201;1500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PRIMIDONA 250MG X50COMP LCH;;7800007154071;8500;100;;;;false;;;;;;
PRO DURALON PACK CEPILLO DENTAL DURO 2UND PROCTER Y GAMBLE;;7501007457123;2500;100;;;;false;;;;;;
PRO LERTUS DICLOFENACO COLESTIRAMINA 140MG. X10CAPS. TECNOFARMA;;7800070004372;7500;100;;;;false;;;;;;
PROALID TACROLIMUS 1MG X15G LAB. ROYAL PHARMA;51874;7800059006533;25000;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PROALID UNGUENTO TACROLIMUS 0.03;;7800059006540;15000;100;;;;false;;;;;;
PROBIOTICOS+VITAMINAS 30 COMP. NINO;;7804651290055;15000;100;;;;false;;;;;;
PROCELAR GEL DERMATOLOGICO X15G LAB. ROYAL PHARMA;;7800059003990;15000;100;;;;false;;;;;;
PROCTOGEL TRIBENOSIDO + LIDOCAINA 5 G + 20 G X30G LAB. MAVER;;7800004348008;10000;100;;;;false;;;;;;
PRODEL-B 30COMP PAST;;7800068014888;8000;100;;;;false;;;;;;
PRODEL-B BETAMETASONA + CLORFENAMINA MALEATO 0.25MG + 2MG X10COMP LAB. PASTEUR;;7800068014185;6500;100;;;;false;;;;;;
PRODEL-B COM.30;;7800068014222;7000;100;;;;false;;;;;;
PRODIGY 50 TIRAS- NO REQUIERE CODIFICACION;;384840518001;14000;100;;;;false;;;;;;
PRODIGY MONITOREO GLUCOSA;;518506361829;18000;100;;;;false;;;;;;
PROGENDO PROGESTERONA MICRONIZADA 100MG;;7800026005385;19000;100;;;;false;;;;;;
PROGENDO PROGESTERONA MICRONIZADA 200MG X30CAPS LAB. ABBOTT;;7800026005392;23000;100;;;;false;;;;;;
PROLONG LIDOCAINA SPRAY TOPICO 11.5. GEL;;7800004507887;7500;100;;;;false;;;;;;
PROLOPA LEVODOPA + BENSERAZIDA 200MG + 50MG X30COMP LAB. ROCHE;;7896226503806;22000;100;;;;false;;;;;;
PROPOL GRIP PROPOLEO + NARANJA + PALTO 5ML X125ML LAB. ACN;;7805357000351;3000;100;;;;false;;;;;;
PROPOLEO AJO 30ML;51882;138055651547;3500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PROPOLEO CARAMELO MIEL 30 GRS. SPRINGLIFE CJX20;;7805633013891;1000;100;;;;false;;;;;;
PROPOLEO EUCALIPTO 10 CARAMELOS DE PROPOLEO SPRINLIFE CJ X20;;7805633013884;1000;100;;;;false;;;;;;
PROPOLEO SPRAY MENTA MIEL 30ML;;7805633013662;2000;100;;;;false;;;;;;
PROPOLEO SPRAY MIEL 30ML PROPOLSAN;;7805357000849;2000;100;;;;false;;;;;;
PROPOLEO TUTTI FRUTI SPRAY 240 DOSIS KIDS X30ML SPRINGLIFE;51887;7805633025535;2000;100;OTROS;SPRING LIFE;;false;;;ANTISEPTICO BUCAL;;;
PROPOLIS C PROPOLEO + VITAMINA C 15ML X125ML LAB. KNOP;;7803504000520;3000;100;;;;false;;;;;;
PROPOLIS SPRAY X30ML KNOP;;7803504000124;5000;100;;;;false;;;;;;
PROTEC FIL 10X12;;8000246014689;1000;100;;;;false;;;;;;
PROTEC FILM 15X20CM;;75613046763420;2000;100;;;;false;;;;;;
PROTEC FILM 6X7CM;;75613047104057;600;100;;;;false;;;;;;
PROTEC FILM I V 7X9CM CANULA;;8000246014672;700;100;;;;false;;;;;;
PROTEC PAD 10X25;;75613043953921;1000;100;;;;false;;;;;;
PROTEC PAD 10X25X50 ROKIMEDS;51897;6920230614041;1000;100;OTROS;SIN ASIGNACION;OMEGA 3,ZEAXANTINA,LUTEINA;false;;;SIN ASIGNACION;;;
PROTEC PAD 7 X12;;75613046925873;600;100;;;;false;;;;;;
PROTEC PAD 8X15CM;;75613045783258;1500;100;;;;false;;;;;;
PROTECCION 5 AEROSOL BIO;;7509552905700;2500;100;;;;false;;;;;;
PROTECT FILM 10X12X50 ROKIMEDS;;6920230614027;500;100;;;;false;;;;;;
PROTECT FILM 5X7X100 ROKYMEDS;51901;6920230614010;500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PROTECT Y CARE NIVEA 0% ALCOHOL AEROSOL ANTITRANSPIRANTE;;4005900122186;2500;100;;;;false;;;;;;
PROTECTFILM TRASPARENTE CAJA XUND;;6223004865855;500;100;;;;false;;;;;;
PROTECTOR DE PEZON CAUCHO BEST HOUSE;;7806125847680;5000;100;;;;false;;;;;;
PROTECTOR DE PEZON DE SILICONA BEST HOUSE;;6921199149599;5000;100;;;;false;;;;;;
PROTECTOR DIARIO KOTEX X 20 UNIDADES;;77936200035462;1000;100;;;;false;;;;;;
PROTECTOR MAMARIOS;51904;7790064001985;2500;100;OTROS;SIN ASIGNACION;;false;;;SIN ASIGNACION;;;
PROTECTOR SOLAR 50FPS EUCERIN TEXTURA ULTRA LIGERA X50ML;;4005900994776;14000;100;;;;false;;;;;;
PROTECTOR SOLAR ANTIOX FPS50 HIPOALERGENICO LEBLON X270G;;7800004005208;7000;100;;;;false;;;;;;
PROTECTOR SOLAR EUCERIN 30FPS KIDS X150ML;;4005900265210;17000;100;;;;false;;;;;;
PROTECTOR SOLAR EUCERIN OIL CONTROL TINTED YONO MEDIO 12 HRS;;4005900839633;20000;100;;;;false;;;;;;
PROTECTOR SOLAR EUCERIN SENSITIVE PROTECT KIDS SUN SPRAY 250ML;;4005900994493;20000;100;;;;false;;;;;;
PROTECTOR SOLAR FUSION FLUID MINERAL X50ML;;8429420210547;18000;100;;;;false;;;;;;
PROTECTOR SOLAR GEL CREAM ISDIN X250ML;;8429420251984;23000;100;;;;false;;;;;;
PROTECTOR SOLAR HIDRATACION INTENSA ISDIN PEDRIATRICS X250ML;51911;8429420251816;24000;100;OTROS;ISDIN;;false;;;SIN ASIGNACION;;;
PROTECTOR SOLAR ISDIN SPF50 50ML;51912;8429420285668;20000;100;OTROS;ISDIN;;false;;;SIN ASIGNACION;;;
PROTECTOR SOLAR KIDS 50FPS RAYITO DE SOL X90G;;7804907972216;2500;100;;;;false;;;;;;
PROTECTOR SOLAR KIDS BUBBLE GUM LEBLON X90G;;7800004004355;2500;100;;;;false;;;;;;
PROTECTOR SOLAR LEBLON 50+ SPORT 50G;51915;7800004005147;2000;100;OTROS;MAVER;;false;;;FILTRO SOLAR;;;
PROTECTOR SOLAR LEBLON FACIAL HIPOALERGENICO 50FPS;;7800004003075;6000;100;;;;false;;;;;;
PROTECTOR SOLAR NINOS DERMO SOLUTIONS X200ML;;7804907963238;9500;100;;;;false;;;;;;
PROTECTOR SOLAR OIL CONTROL ISDIN X50ML;51918;8429420244191;21000;100;OTROS;ISDIN;CIANOCOBALAMINA;false;;;SIN ASIGNACION;;;
PROTECTOR SOLAR RAYFILTER KIDS FPS 50 HIPOALERGENICO;;7804920003621;4000;100;;;;false;;;;;;
PROTECTOR SOLAR SENSITIVE PROTEC 50FPS EUCERIN;;4005900996169;20000;100;;;;false;;;;;;
PROTECTOR SOLAR SENSITIVE PROTECTOR;;4005800192791;23500;100;;;;false;;;;;;
PROTECTOR SOLAR SIMONDS 50FPS HIPOALERGENICAS ANTIOXIDANTES X200ML;;7804945015838;7500;100;;;;false;;;;;;
PROTECTOR SOLAR SPRAY BABY 50SPF SIMONDS 190ML;;7804945015982;8000;100;;;;false;;;;;;
PROTECTOR SOLAR UV-AGE DAILY VICHY X80ML;;3337875914857;30000;100;;;;false;;;;;;
PROTECTORES ALWAYS X30UND NOSOTRAS;;7702026180904;1500;100;;;;false;;;;;;
PROTECTORES CAREFREE X100;;7790010616751;5500;100;;;;false;;;;;;
PROTECTORES DE LACTANCIA 24+4PCS PIGEON;;4902508168151;4000;100;;;;false;;;;;;
PROTECTORES DE LACTANCIA PIGEON 36PZ;;4902508163958;6800;100;;;;false;;;;;;
PROTECTORES DIARIOS KOTEX 20UND PERIODO + ESCAPES DE ORINA;;7794626999321;1500;100;;;;false;;;;;;
PROTECTORES DIARIOS NOSOTRAS CON ALAS;;7702026176952;3000;100;;;;false;;;;;;
PROTECTORES LADYSOFT;;7806500962830;2000;100;;;;false;;;;;;
PROTEX AVENA + PREBIOTICO JABON EN BARRA PACK X3 COLGATE PALMOLIVE;;7891024038925;2000;100;;;;false;;;;;;
PROTIUM F LACTOBACILUS ACIDOPHILUS + BIFDOBACTERIUM LACTIS 340MG X30COMP LAB. SAVAL;;7800060139190;21000;100;;;;false;;;;;;
PROTIUM LACTOBACILUS ACIDOPHILUS + BIFDOBACTERIUM LACTIS 340MG X30COMP LAB. SAVAL;;7800060138704;20000;100;;;;false;;;;;;
PROTIUM-T LACTOBACILUS ACIDOPHILUS + BIFDOBACTERIUM LACTIS 340MG X30COMP LAB. SAVAL;;7800060138971;21000;100;;;;false;;;;;;
PROVIOTIX 30CAP;;7804637360468;25000;100;;;;false;;;;;;
PROZONE GEL FPS 30 100 G.;51924;7800059007042;17900;100;OTROS;PHARMA INVESTI;VITAMINA C 500 MG;false;;;SIN ASIGNACION;;;
PRTIZZIO ENJOY DE CARNAVAL 200ML;;7804907995574;7000;100;;;;false;;;;;;
PRUEBA DE EMBARAZO CLEARBLUE digital;51926;7500435120050;14000;100;OTROS;CHILE;VITAMINA C;false;;;PRUEBA EMBARAZO;;;
